,1Greedy 0.00001,2Greedy 0.00001,3Greedy 0.00001,4Greedy 0.00001,5Greedy 0.00001,6Greedy 0.00001
893,1360,690,985,1105,1080,1280
894,1365,690,985,1105,1080,1280
895,1365,690,985,1105,1080,1280
896,1370,695,990,1110,1085,1285
897,1370,695,990,1110,1085,1285
898,1370,700,990,1110,1085,1285
899,1370,700,990,1110,1085,1285
900,1375,700,995,1115,1090,1285
901,1375,700,995,1115,1090,1285
902,1375,700,995,1115,1090,1285
903,1375,700,995,1115,1090,1285
904,1375,700,995,1115,1090,1285
905,1375,700,995,1115,1090,1285
906,1375,700,995,1115,1090,1285
907,1375,700,995,1115,1090,1285
908,1375,700,995,1115,1090,1285
909,1375,700,995,1115,1090,1285
910,1375,700,995,1115,1090,1285
911,1375,700,995,1115,1090,1285
912,1375,735,995,1115,1090,1285
913,1375,735,995,1115,1090,1285
914,1375,735,995,1115,1090,1280
915,1375,735,995,1115,1090,1280
916,1375,735,995,1115,1090,1280
917,1370,735,995,1115,1090,1280
918,1370,735,995,1115,1090,1280
919,1370,735,995,1115,1090,1280
920,1370,735,995,1115,1090,1280
921,1370,735,1030,1115,1090,1280
922,1370,735,1030,1115,1090,1280
923,1370,735,1035,1115,1090,1280
924,1370,735,1035,1115,1090,1280
925,1370,735,1035,1115,1090,1280
926,1370,735,1035,1115,1090,1280
927,1370,735,1035,1115,1090,1280
928,1370,735,1035,1115,1090,1280
929,1375,735,1040,1115,1095,1280
930,1380,740,1045,1120,1100,1285
931,1380,740,1045,1120,1100,1285
932,1380,740,1045,1120,1100,1285
933,1380,740,1045,1120,1100,1285
934,1380,740,1045,1120,1100,1285
935,1380,740,1045,1120,1100,1285
936,1380,740,1045,1120,1100,1285
937,1380,740,1045,1120,1100,1285
938,1380,740,1050,1125,1105,1285
939,1380,740,1050,1125,1105,1285
940,1380,740,1050,1125,1105,1285
941,1380,740,1050,1125,1105,1285
942,1380,740,1050,1125,1105,1285
943,1380,740,1050,1125,1140,1285
944,1380,740,1050,1125,1140,1285
945,1380,740,1050,1125,1140,1285
946,1375,740,1050,1125,1140,1285
947,1370,740,1045,1125,1140,1285
948,1370,740,1045,1125,1140,1285
949,1370,740,1045,1125,1140,1285
950,1370,740,1045,1125,1140,1285
951,1370,740,1045,1125,1140,1285
952,1405,740,1045,1125,1140,1285
953,1410,740,1045,1130,1140,1290
954,1410,740,1045,1130,1140,1290
955,1410,740,1045,1130,1140,1290
956,1410,745,1045,1135,1140,1295
957,1410,750,1045,1135,1140,1300
958,1410,750,1045,1135,1140,1300
959,1410,750,1045,1135,1140,1300
960,1410,750,1045,1135,1140,1300
961,1410,750,1045,1135,1140,1300
962,1410,750,1045,1135,1140,1300
963,1410,750,1045,1170,1140,1300
964,1410,750,1045,1170,1140,1300
965,1410,755,1050,1175,1145,1305
966,1410,755,1050,1175,1145,1305
967,1410,755,1050,1175,1145,1305
968,1410,755,1050,1175,1145,1305
969,1410,755,1050,1175,1145,1305
970,1410,755,1050,1175,1145,1305
971,1410,755,1050,1175,1145,1305
972,1410,755,1050,1175,1145,1340
973,1410,755,1050,1175,1145,1340
974,1410,755,1050,1175,1145,1340
975,1410,755,1050,1175,1145,1340
976,1410,755,1050,1175,1145,1340
977,1410,755,1050,1175,1145,1340
978,1410,755,1050,1175,1145,1340
979,1410,755,1050,1175,1145,1340
980,1410,755,1050,1175,1145,1340
981,1410,755,1050,1175,1145,1340
982,1410,755,1050,1175,1145,1340
983,1410,755,1050,1175,1145,1340
984,1410,755,1050,1175,1145,1340
985,1410,755,1050,1175,1145,1340
986,1410,755,1050,1175,1145,1340
987,1410,755,1050,1175,1145,1340
988,1445,755,1050,1175,1145,1340
989,1445,755,1050,1210,1145,1340
990,1445,755,1050,1210,1145,1340
991,1445,755,1050,1210,1145,1340
992,1445,755,1050,1210,1145,1340
993,1445,755,1050,1210,1145,1340
994,1445,755,1045,1205,1145,1340
995,1445,755,1050,1205,1145,1340
996,1445,755,1050,1205,1145,1340
997,1445,755,1050,1205,1145,1340
998,1445,755,1050,1205,1145,1340
999,1445,755,1050,1205,1145,1340
1000,1480,755,1050,1205,1145,1340
1001,1480,755,1050,1205,1145,1340
1002,1480,755,1050,1205,1145,1340
1003,1480,755,1050,1205,1145,1340
1004,1480,755,1050,1205,1145,1340
1005,1480,755,1050,1205,1145,1340
1006,1480,755,1050,1205,1145,1340
1007,1480,755,1050,1205,1145,1340
1008,1480,755,1050,1205,1145,1340
1009,1515,755,1050,1205,1145,1340
1010,1515,755,1050,1205,1145,1340
1011,1515,755,1050,1205,1145,1340
1012,1515,755,1050,1205,1145,1340
1013,1515,755,1050,1210,1145,1340
1014,1515,755,1050,1210,1145,1340
1015,1515,755,1050,1210,1145,1340
1016,1515,755,1050,1210,1145,1340
1017,1515,750,1050,1210,1145,1340
1018,1515,750,1050,1210,1145,1340
1019,1515,750,1050,1210,1145,1340
1020,1515,750,1050,1210,1145,1340
1021,1515,750,1050,1210,1145,1340
1022,1515,750,1050,1210,1145,1340
1023,1515,750,1050,1210,1180,1340
1024,1515,750,1050,1210,1180,1340
1025,1515,750,1050,1210,1180,1340
1026,1515,750,1050,1210,1180,1335
1027,1515,750,1050,1210,1180,1335
1028,1515,750,1050,1210,1180,1335
1029,1515,750,1050,1210,1180,1335
1030,1515,750,1050,1210,1180,1335
1031,1515,750,1050,1210,1180,1335
1032,1515,750,1050,1210,1180,1335
1033,1515,750,1050,1210,1180,1335
1034,1515,750,1050,1210,1180,1335
1035,1515,750,1050,1210,1180,1335
1036,1515,750,1050,1210,1180,1335
1037,1515,750,1050,1210,1180,1335
1038,1515,750,1050,1210,1180,1335
1039,1515,750,1050,1210,1180,1335
1040,1515,750,1050,1210,1180,1335
1041,1515,750,1050,1210,1180,1335
1042,1515,750,1050,1210,1180,1335
1043,1520,750,1055,1215,1185,1335
1044,1520,750,1055,1215,1185,1335
1045,1520,750,1060,1215,1185,1335
1046,1520,750,1060,1215,1185,1335
1047,1520,750,1060,1215,1185,1335
1048,1515,750,1060,1215,1185,1335
1049,1515,750,1060,1215,1185,1335
1050,1515,750,1060,1215,1185,1335
1051,1515,750,1060,1215,1185,1335
1052,1515,750,1060,1215,1185,1335
1053,1515,750,1060,1215,1185,1335
1054,1515,750,1060,1215,1185,1335
1055,1515,750,1060,1215,1185,1335
1056,1510,750,1060,1215,1185,1335
1057,1510,750,1060,1215,1185,1335
1058,1510,750,1060,1215,1185,1335
1059,1510,750,1095,1215,1185,1335
1060,1510,750,1095,1215,1185,1335
1061,1505,750,1090,1215,1185,1370
1062,1505,750,1090,1215,1185,1370
1063,1505,750,1090,1215,1185,1370
1064,1510,750,1090,1215,1185,1375
1065,1510,750,1090,1215,1185,1375
1066,1510,750,1090,1215,1185,1375
1067,1510,750,1090,1215,1185,1375
1068,1510,750,1090,1215,1185,1375
1069,1510,750,1090,1215,1185,1375
1070,1510,750,1090,1215,1185,1375
1071,1510,750,1090,1215,1185,1375
1072,1510,750,1090,1215,1185,1375
1073,1510,750,1090,1215,1185,1375
1074,1510,750,1090,1215,1185,1410
1075,1510,750,1090,1215,1185,1410
1076,1510,750,1090,1215,1185,1410
1077,1515,750,1090,1220,1185,1410
1078,1515,750,1090,1220,1185,1410
1079,1515,750,1090,1220,1185,1410
1080,1515,750,1090,1220,1185,1410
1081,1515,750,1090,1220,1185,1410
1082,1515,750,1090,1220,1185,1410
1083,1515,750,1090,1220,1185,1410
1084,1515,750,1090,1220,1185,1410
1085,1515,750,1095,1220,1190,1410
1086,1515,750,1095,1220,1190,1410
1087,1515,750,1095,1220,1190,1410
1088,1515,755,1100,1225,1195,1415
1089,1515,755,1100,1225,1195,1415
1090,1515,755,1100,1225,1195,1415
1091,1515,755,1100,1225,1195,1415
1092,1515,755,1100,1225,1195,1415
1093,1520,755,1100,1230,1195,1415
1094,1520,755,1100,1230,1195,1415
1095,1520,755,1100,1230,1195,1415
1096,1520,755,1100,1230,1195,1415
1097,1520,755,1100,1230,1195,1415
1098,1520,755,1100,1230,1195,1415
1099,1520,755,1100,1230,1195,1415
1100,1520,755,1100,1230,1195,1415
1101,1525,755,1105,1235,1200,1420
1102,1525,755,1105,1235,1200,1420
1103,1525,755,1110,1240,1205,1420
1104,1525,755,1110,1240,1205,1420
1105,1525,755,1110,1240,1205,1420
1106,1525,755,1110,1240,1205,1420
1107,1525,755,1110,1240,1205,1420
1108,1525,755,1110,1240,1205,1420
1109,1525,755,1110,1240,1205,1420
1110,1525,755,1110,1240,1205,1420
1111,1525,755,1110,1240,1205,1420
1112,1525,755,1110,1240,1205,1420
1113,1525,755,1110,1240,1205,1420
1114,1525,755,1110,1240,1205,1420
1115,1525,755,1110,1240,1205,1420
1116,1525,755,1110,1240,1205,1420
1117,1525,755,1110,1240,1205,1420
1118,1525,755,1145,1240,1205,1420
1119,1525,755,1145,1240,1205,1420
1120,1525,755,1145,1240,1205,1420
1121,1525,755,1145,1240,1205,1420
1122,1525,755,1145,1240,1205,1420
1123,1525,755,1145,1240,1205,1415
1124,1525,755,1145,1240,1205,1415
1125,1525,755,1145,1240,1205,1415
1126,1525,755,1145,1240,1205,1415
1127,1525,755,1145,1245,1205,1420
1128,1525,755,1145,1245,1205,1420
1129,1525,755,1145,1245,1205,1420
1130,1525,755,1145,1245,1205,1420
1131,1525,755,1145,1245,1205,1420
1132,1525,755,1145,1245,1205,1420
1133,1525,755,1180,1245,1205,1420
1134,1525,755,1180,1245,1205,1420
1135,1525,755,1180,1245,1200,1420
1136,1525,755,1180,1245,1200,1420
1137,1525,755,1180,1245,1200,1420
1138,1525,755,1180,1245,1200,1420
1139,1525,755,1180,1245,1200,1420
1140,1525,755,1180,1245,1200,1420
1141,1525,755,1180,1245,1200,1420
1142,1525,755,1180,1245,1200,1420
1143,1530,760,1185,1250,1205,1425
1144,1530,760,1185,1250,1205,1425
1145,1530,760,1185,1250,1205,1425
1146,1530,760,1185,1250,1205,1425
1147,1530,760,1185,1250,1205,1425
1148,1530,760,1185,1250,1205,1425
1149,1530,760,1185,1250,1205,1425
1150,1530,760,1185,1250,1205,1425
1151,1530,760,1185,1250,1205,1425
1152,1530,760,1185,1250,1205,1425
1153,1530,760,1185,1250,1205,1425
1154,1530,760,1185,1250,1205,1425
1155,1530,760,1185,1250,1205,1425
1156,1530,760,1185,1250,1205,1425
1157,1530,760,1185,1250,1205,1425
1158,1530,760,1185,1250,1205,1425
1159,1530,765,1185,1250,1205,1425
1160,1530,765,1185,1250,1205,1425
1161,1530,765,1185,1250,1205,1425
1162,1530,765,1185,1250,1205,1425
1163,1530,765,1185,1250,1205,1425
1164,1530,765,1185,1250,1205,1425
1165,1530,765,1185,1250,1205,1425
1166,1530,765,1185,1250,1205,1425
1167,1530,765,1185,1250,1205,1425
1168,1530,765,1185,1250,1205,1425
1169,1530,765,1180,1250,1205,1425
1170,1530,765,1180,1250,1205,1425
1171,1530,765,1180,1250,1205,1425
1172,1530,765,1180,1285,1205,1425
1173,1530,765,1180,1285,1205,1425
1174,1530,765,1180,1285,1205,1425
1175,1530,765,1180,1290,1205,1425
1176,1530,765,1180,1290,1205,1425
1177,1530,765,1180,1290,1205,1460
1178,1530,765,1180,1290,1205,1460
1179,1530,765,1180,1290,1205,1460
1180,1530,765,1180,1290,1205,1460
1181,1530,765,1180,1290,1205,1460
1182,1530,765,1180,1290,1205,1460
1183,1530,770,1180,1290,1205,1460
1184,1530,770,1180,1290,1205,1460
1185,1530,770,1180,1290,1205,1460
1186,1530,770,1180,1290,1205,1460
1187,1525,770,1180,1290,1205,1460
1188,1525,770,1180,1290,1205,1460
1189,1525,770,1180,1290,1205,1460
1190,1525,770,1180,1290,1205,1460
1191,1525,770,1180,1290,1205,1460
1192,1560,770,1180,1290,1205,1460
1193,1560,770,1180,1290,1205,1460
1194,1560,770,1180,1290,1205,1460
1195,1560,770,1180,1290,1205,1460
1196,1560,770,1180,1290,1205,1460
1197,1560,770,1180,1290,1205,1460
1198,1555,765,1180,1290,1205,1460
1199,1555,765,1180,1290,1205,1460
1200,1555,765,1180,1290,1205,1460
1201,1555,765,1180,1290,1205,1460
1202,1555,765,1180,1290,1205,1460
1203,1555,765,1180,1290,1205,1460
1204,1555,765,1180,1290,1205,1460
1205,1555,765,1180,1290,1205,1460
1206,1555,765,1180,1290,1205,1460
1207,1555,765,1180,1290,1205,1460
1208,1555,765,1180,1290,1205,1460
1209,1555,765,1180,1290,1205,1460
1210,1555,765,1180,1290,1205,1460
1211,1555,765,1180,1290,1205,1460
1212,1555,765,1180,1290,1205,1460
1213,1555,765,1180,1290,1205,1460
1214,1555,765,1180,1290,1205,1460
1215,1555,765,1180,1290,1205,1460
1216,1555,765,1180,1290,1205,1460
1217,1555,765,1180,1290,1205,1460
1218,1555,765,1180,1290,1205,1460
1219,1555,765,1180,1290,1205,1460
1220,1555,765,1180,1290,1205,1460
1221,1555,765,1180,1290,1205,1460
1222,1555,765,1180,1290,1205,1460
1223,1555,765,1180,1290,1205,1460
1224,1555,765,1180,1290,1205,1460
1225,1555,765,1180,1290,1205,1460
1226,1555,765,1180,1290,1205,1460
1227,1555,765,1180,1290,1205,1460
1228,1555,765,1180,1290,1205,1460
1229,1555,765,1180,1290,1205,1460
1230,1555,765,1180,1290,1205,1460
1231,1555,765,1180,1290,1205,1460
1232,1555,765,1180,1290,1205,1460
1233,1590,765,1180,1290,1205,1460
1234,1590,765,1180,1290,1205,1460
1235,1590,765,1180,1290,1205,1460
1236,1590,765,1180,1290,1205,1460
1237,1590,765,1180,1290,1205,1460
1238,1590,765,1180,1290,1205,1460
1239,1590,765,1180,1290,1205,1460
1240,1590,765,1180,1290,1205,1460
1241,1590,765,1180,1290,1205,1460
1242,1590,765,1180,1290,1205,1460
1243,1590,765,1180,1290,1205,1460
1244,1590,765,1180,1290,1205,1460
1245,1590,765,1180,1325,1240,1460
1246,1590,765,1180,1325,1240,1460
1247,1590,765,1180,1325,1240,1460
1248,1590,770,1180,1325,1240,1460
1249,1590,770,1180,1325,1240,1460
1250,1590,770,1180,1325,1240,1460
1251,1590,770,1180,1325,1240,1460
1252,1590,770,1180,1325,1240,1460
1253,1590,770,1180,1325,1240,1460
1254,1590,770,1180,1325,1240,1460
1255,1590,770,1180,1325,1240,1460
1256,1590,770,1180,1325,1240,1460
1257,1590,770,1180,1325,1240,1460
1258,1590,770,1180,1325,1240,1460
1259,1590,770,1180,1325,1240,1460
1260,1590,770,1180,1325,1240,1460
1261,1590,770,1180,1325,1240,1460
1262,1590,770,1180,1325,1240,1460
1263,1590,770,1180,1325,1240,1460
1264,1590,770,1185,1325,1245,1460
1265,1590,770,1185,1330,1245,1460
1266,1590,770,1185,1330,1245,1460
1267,1590,770,1185,1330,1245,1460
1268,1590,770,1185,1330,1245,1460
1269,1590,770,1185,1330,1245,1460
1270,1590,770,1185,1330,1245,1460
1271,1590,770,1185,1330,1245,1460
1272,1590,770,1185,1330,1245,1460
1273,1590,770,1185,1330,1245,1460
1274,1590,770,1185,1330,1245,1460
1275,1590,770,1185,1330,1245,1460
1276,1590,770,1185,1330,1245,1460
1277,1590,770,1185,1330,1245,1460
1278,1590,770,1185,1330,1245,1495
1279,1590,770,1185,1330,1245,1495
1280,1590,770,1185,1330,1245,1495
1281,1590,770,1185,1330,1245,1495
1282,1590,770,1185,1330,1245,1495
1283,1590,770,1185,1330,1245,1495
1284,1590,770,1185,1330,1245,1495
1285,1590,770,1185,1325,1245,1495
1286,1590,770,1185,1325,1245,1495
1287,1590,770,1185,1325,1245,1495
1288,1590,770,1185,1325,1245,1495
1289,1590,770,1185,1325,1245,1495
1290,1590,770,1185,1325,1245,1495
1291,1590,770,1185,1325,1245,1495
1292,1590,770,1185,1325,1245,1495
1293,1590,770,1185,1325,1245,1495
1294,1590,770,1185,1325,1245,1495
1295,1590,770,1185,1325,1245,1495
1296,1595,770,1185,1330,1245,1500
1297,1595,770,1185,1330,1245,1500
1298,1595,770,1185,1330,1245,1500
1299,1595,765,1185,1330,1245,1500
1300,1595,765,1185,1325,1245,1500
1301,1595,765,1185,1325,1245,1500
1302,1595,765,1185,1325,1245,1500
1303,1595,765,1185,1325,1245,1500
1304,1595,765,1185,1325,1245,1500
1305,1595,765,1185,1325,1245,1500
1306,1595,765,1185,1325,1245,1500
1307,1595,800,1185,1325,1245,1500
1308,1595,800,1185,1325,1245,1500
1309,1600,800,1185,1330,1245,1505
1310,1600,800,1185,1330,1245,1505
1311,1600,800,1185,1330,1245,1505
1312,1600,800,1185,1330,1245,1505
1313,1600,800,1185,1330,1245,1505
1314,1600,800,1185,1330,1245,1505
1315,1600,800,1185,1330,1245,1505
1316,1600,800,1185,1330,1245,1505
1317,1605,800,1185,1335,1245,1510
1318,1605,800,1185,1335,1245,1510
1319,1605,800,1185,1335,1245,1510
1320,1605,800,1185,1335,1245,1510
1321,1605,800,1185,1335,1245,1510
1322,1605,800,1185,1335,1245,1510
1323,1605,800,1185,1330,1245,1510
1324,1605,800,1185,1330,1245,1510
1325,1605,800,1185,1330,1245,1510
1326,1605,800,1185,1330,1245,1510
1327,1605,800,1185,1330,1245,1510
1328,1605,800,1190,1330,1245,1510
1329,1605,800,1190,1330,1245,1510
1330,1610,805,1190,1330,1250,1515
1331,1610,805,1190,1330,1250,1515
1332,1610,805,1190,1330,1250,1515
1333,1615,810,1195,1335,1250,1520
1334,1615,810,1195,1335,1250,1520
1335,1615,810,1195,1335,1250,1520
1336,1615,810,1195,1335,1250,1520
1337,1615,810,1195,1335,1250,1520
1338,1615,810,1195,1335,1250,1520
1339,1615,810,1195,1335,1250,1520
1340,1620,810,1200,1340,1255,1520
1341,1620,810,1200,1340,1255,1520
1342,1620,810,1200,1340,1290,1520
1343,1620,810,1200,1340,1290,1520
1344,1620,810,1200,1340,1290,1520
1345,1620,810,1200,1340,1290,1520
1346,1620,810,1200,1340,1290,1520
1347,1655,810,1200,1340,1290,1520
1348,1655,810,1200,1340,1290,1520
1349,1655,810,1200,1340,1290,1520
1350,1655,810,1200,1340,1290,1520
1351,1655,810,1200,1340,1290,1520
1352,1655,810,1200,1340,1290,1520
1353,1655,810,1200,1340,1290,1520
1354,1655,810,1200,1340,1290,1520
1355,1655,810,1200,1340,1290,1520
1356,1655,810,1200,1340,1290,1520
1357,1655,810,1200,1340,1290,1520
1358,1655,810,1200,1340,1290,1520
1359,1655,810,1200,1340,1290,1520
1360,1655,810,1200,1340,1290,1520
1361,1655,810,1200,1340,1290,1520
1362,1660,810,1200,1345,1290,1520
1363,1660,810,1235,1380,1290,1555
1364,1660,810,1235,1380,1290,1555
1365,1665,810,1235,1385,1290,1555
1366,1665,810,1235,1385,1290,1555
1367,1665,810,1235,1385,1290,1555
1368,1665,810,1235,1385,1290,1555
1369,1665,810,1235,1385,1290,1555
1370,1665,810,1235,1385,1285,1550
1371,1665,815,1235,1385,1285,1555
1372,1665,815,1235,1385,1285,1555
1373,1665,815,1235,1385,1285,1555
1374,1665,815,1235,1385,1285,1555
1375,1665,815,1235,1385,1285,1555
1376,1665,815,1235,1385,1285,1555
1377,1665,815,1235,1385,1285,1555
1378,1665,815,1235,1385,1285,1555
1379,1665,815,1235,1385,1285,1555
1380,1665,815,1235,1385,1280,1555
1381,1665,815,1235,1385,1280,1555
1382,1665,815,1235,1385,1280,1555
1383,1665,815,1235,1385,1280,1555
1384,1665,815,1235,1385,1280,1555
1385,1665,815,1235,1385,1280,1555
1386,1665,815,1235,1385,1280,1555
1387,1665,815,1235,1385,1280,1555
1388,1670,820,1240,1390,1285,1555
1389,1670,820,1240,1390,1285,1555
1390,1670,820,1240,1390,1285,1555
1391,1670,820,1240,1390,1285,1555
1392,1670,820,1240,1390,1285,1555
1393,1670,820,1240,1390,1285,1555
1394,1675,820,1245,1395,1290,1560
1395,1675,820,1245,1395,1290,1560
1396,1675,820,1245,1395,1290,1560
1397,1675,820,1245,1395,1290,1560
1398,1675,820,1245,1395,1290,1560
1399,1675,820,1245,1395,1290,1560
1400,1675,820,1245,1395,1290,1560
1401,1675,820,1245,1395,1290,1560
1402,1675,820,1245,1395,1290,1560
1403,1675,820,1245,1395,1290,1560
1404,1675,820,1250,1395,1290,1565
1405,1675,820,1250,1395,1290,1565
1406,1675,820,1250,1395,1290,1565
1407,1675,820,1250,1395,1290,1565
1408,1675,820,1250,1430,1290,1565
1409,1675,820,1250,1430,1290,1565
1410,1675,820,1250,1430,1290,1565
1411,1675,820,1250,1430,1290,1565
1412,1675,820,1250,1430,1290,1565
1413,1675,820,1250,1430,1290,1565
1414,1675,820,1250,1430,1290,1565
1415,1675,820,1250,1430,1290,1565
1416,1680,820,1255,1435,1295,1565
1417,1680,820,1255,1435,1295,1565
1418,1680,820,1255,1435,1295,1565
1419,1675,820,1255,1435,1295,1565
1420,1675,820,1255,1435,1295,1565
1421,1675,820,1250,1435,1295,1565
1422,1675,820,1250,1435,1295,1565
1423,1675,820,1250,1435,1295,1565
1424,1675,820,1250,1435,1295,1565
1425,1675,820,1250,1435,1295,1565
1426,1675,820,1250,1435,1295,1565
1427,1675,820,1250,1435,1295,1565
1428,1675,820,1250,1435,1295,1565
1429,1675,820,1250,1435,1295,1565
1430,1675,820,1250,1435,1295,1565
1431,1675,820,1250,1435,1295,1565
1432,1675,820,1250,1435,1295,1565
1433,1670,820,1250,1435,1295,1565
1434,1670,820,1250,1435,1295,1565
1435,1670,820,1250,1435,1295,1565
1436,1670,820,1250,1435,1295,1565
1437,1670,820,1250,1435,1295,1565
1438,1670,820,1250,1435,1295,1565
1439,1670,820,1250,1435,1295,1565
1440,1670,820,1250,1435,1295,1565
1441,1670,820,1250,1435,1295,1565
1442,1670,855,1250,1435,1330,1565
1443,1670,855,1250,1435,1330,1565
1444,1670,855,1250,1435,1330,1565
1445,1670,850,1250,1435,1330,1565
1446,1670,850,1250,1435,1330,1565
1447,1670,850,1250,1435,1330,1565
1448,1670,850,1250,1435,1330,1565
1449,1670,850,1250,1435,1330,1565
1450,1670,850,1250,1435,1330,1565
1451,1670,850,1250,1435,1330,1565
