,1% Greedy,5% Greedy,BBB,Greedy
22480,7270,12165,54465,5835
22481,7270,12165,54465,5835
22482,7270,12165,54465,5835
22483,7270,12165,54470,5835
22484,7270,12165,54470,5835
22485,7270,12165,54470,5835
22486,7270,12165,54475,5835
22487,7270,12165,54475,5835
22488,7270,12165,54480,5835
22489,7270,12165,54485,5835
22490,7270,12165,54485,5835
22491,7270,12165,54485,5835
22492,7270,12165,54490,5835
22493,7270,12165,54495,5835
22494,7270,12165,54495,5835
22495,7270,12165,54500,5835
22496,7270,12165,54505,5835
22497,7270,12165,54505,5835
22498,7270,12165,54510,5835
22499,7305,12165,54510,5835
22500,7305,12165,54515,5835
22501,7305,12165,54520,5835
22502,7305,12165,54520,5835
22503,7305,12165,54520,5835
22504,7305,12165,54525,5835
22505,7305,12165,54525,5835
22506,7305,12165,54530,5835
22507,7305,12165,54530,5835
22508,7305,12165,54535,5835
22509,7305,12165,54540,5835
22510,7305,12165,54540,5830
22511,7340,12165,54540,5830
22512,7340,12165,54545,5830
22513,7340,12165,54545,5830
22514,7340,12165,54545,5830
22515,7340,12165,54545,5830
22516,7340,12165,54550,5830
22517,7340,12165,54550,5830
22518,7340,12165,54550,5830
22519,7340,12165,54550,5830
22520,7340,12165,54550,5830
22521,7340,12165,54550,5830
22522,7340,12165,54550,5830
22523,7340,12165,54555,5830
22524,7340,12165,54560,5830
22525,7340,12160,54560,5830
22526,7340,12160,54565,5830
22527,7340,12160,54565,5830
22528,7340,12160,54570,5830
22529,7340,12160,54575,5830
22530,7340,12160,54575,5830
22531,7340,12160,54580,5830
22532,7340,12160,54580,5830
22533,7340,12160,54580,5830
22534,7340,12160,54585,5830
22535,7340,12160,54590,5830
22536,7340,12160,54595,5830
22537,7340,12160,54600,5830
22538,7340,12160,54600,5830
22539,7340,12160,54605,5830
22540,7340,12160,54610,5830
22541,7340,12160,54610,5830
22542,7340,12155,54610,5825
22543,7340,12155,54615,5825
22544,7340,12155,54620,5825
22545,7340,12155,54620,5825
22546,7340,12155,54625,5825
22547,7340,12155,54625,5825
22548,7340,12155,54630,5825
22549,7340,12155,54630,5825
22550,7340,12155,54630,5825
22551,7340,12155,54635,5825
22552,7340,12155,54635,5825
22553,7340,12155,54640,5825
22554,7340,12155,54640,5825
22555,7340,12155,54645,5825
22556,7340,12155,54645,5820
22557,7340,12155,54650,5820
22558,7340,12155,54655,5820
22559,7340,12155,54655,5820
22560,7340,12155,54660,5820
22561,7340,12155,54660,5820
22562,7340,12155,54665,5820
22563,7340,12155,54670,5820
22564,7340,12155,54675,5820
22565,7340,12190,54675,5820
22566,7335,12190,54675,5820
22567,7335,12190,54680,5820
22568,7335,12190,54680,5820
22569,7335,12190,54685,5820
22570,7335,12190,54690,5820
22571,7335,12190,54695,5820
22572,7335,12190,54695,5820
22573,7335,12190,54700,5820
22574,7335,12190,54705,5820
22575,7335,12190,54710,5820
22576,7335,12190,54715,5820
22577,7335,12190,54720,5820
22578,7335,12190,54720,5815
22579,7335,12190,54720,5815
22580,7335,12190,54725,5815
22581,7335,12190,54730,5815
22582,7335,12190,54730,5815
22583,7335,12190,54735,5815
22584,7335,12190,54735,5815
22585,7335,12190,54735,5815
22586,7335,12190,54735,5815
22587,7335,12190,54740,5815
22588,7335,12190,54740,5815
22589,7335,12190,54740,5815
22590,7335,12185,54740,5815
22591,7335,12185,54745,5815
22592,7335,12185,54745,5815
22593,7335,12185,54750,5815
22594,7335,12185,54755,5815
22595,7335,12185,54760,5815
22596,7335,12185,54765,5815
22597,7335,12220,54765,5815
22598,7335,12220,54770,5815
22599,7335,12220,54770,5815
22600,7335,12220,54770,5815
22601,7335,12220,54770,5815
22602,7335,12220,54775,5815
22603,7335,12220,54775,5815
22604,7335,12220,54780,5815
22605,7335,12220,54785,5815
22606,7335,12220,54790,5815
22607,7335,12220,54790,5815
22608,7335,12220,54790,5815
22609,7330,12220,54790,5815
22610,7330,12220,54795,5815
22611,7330,12220,54795,5815
22612,7330,12220,54800,5815
22613,7330,12220,54800,5815
22614,7330,12220,54800,5815
22615,7330,12220,54800,5815
22616,7330,12220,54805,5815
22617,7330,12220,54805,5815
22618,7330,12220,54810,5815
22619,7330,12220,54815,5815
22620,7330,12220,54820,5815
22621,7330,12220,54820,5815
22622,7330,12220,54820,5815
22623,7330,12220,54825,5815
22624,7325,12220,54825,5815
22625,7325,12220,54825,5815
22626,7325,12220,54825,5815
22627,7325,12220,54825,5815
22628,7325,12220,54830,5815
22629,7325,12220,54835,5815
22630,7325,12220,54840,5815
22631,7325,12225,54845,5815
22632,7325,12225,54850,5815
22633,7325,12225,54855,5815
22634,7325,12225,54855,5815
22635,7325,12225,54855,5815
22636,7325,12225,54855,5815
22637,7325,12225,54860,5815
22638,7325,12225,54860,5815
22639,7325,12225,54860,5815
22640,7320,12225,54860,5815
22641,7320,12225,54865,5815
22642,7320,12225,54870,5815
22643,7320,12225,54870,5815
22644,7320,12225,54870,5850
22645,7320,12225,54875,5850
22646,7320,12225,54880,5850
22647,7320,12225,54880,5850
22648,7320,12225,54885,5850
22649,7320,12225,54885,5850
22650,7320,12220,54885,5850
22651,7320,12220,54885,5885
22652,7320,12220,54890,5885
22653,7320,12220,54895,5885
22654,7320,12220,54900,5885
22655,7355,12220,54900,5885
22656,7355,12220,54905,5885
22657,7355,12220,54905,5885
22658,7355,12220,54910,5885
22659,7355,12220,54910,5885
22660,7355,12220,54915,5885
22661,7355,12220,54915,5885
22662,7355,12220,54920,5885
22663,7355,12220,54925,5885
22664,7355,12220,54930,5885
22665,7355,12225,54935,5885
22666,7355,12225,54935,5885
22667,7355,12225,54935,5885
22668,7355,12225,54940,5885
22669,7355,12225,54945,5885
22670,7355,12225,54950,5885
22671,7390,12225,54950,5885
22672,7390,12225,54950,5885
22673,7390,12225,54955,5885
22674,7390,12225,54955,5885
22675,7390,12225,54955,5885
22676,7395,12230,54960,5885
22677,7395,12230,54960,5885
22678,7395,12230,54960,5885
22679,7395,12230,54960,5885
22680,7395,12230,54960,5885
22681,7395,12230,54960,5885
22682,7395,12230,54965,5885
22683,7395,12230,54965,5885
22684,7395,12235,54970,5885
22685,7395,12235,54970,5885
22686,7395,12235,54975,5885
22687,7395,12235,54980,5885
22688,7395,12235,54985,5885
22689,7395,12270,54985,5885
22690,7390,12270,54985,5885
22691,7390,12270,54990,5885
22692,7390,12270,54990,5885
22693,7390,12270,54995,5885
22694,7390,12270,54995,5885
22695,7390,12270,54995,5885
22696,7390,12270,54995,5885
22697,7390,12270,54995,5885
22698,7390,12270,55000,5885
22699,7390,12270,55005,5885
22700,7390,12270,55010,5885
22701,7390,12270,55015,5885
22702,7390,12270,55020,5885
22703,7390,12270,55025,5885
22704,7385,12270,55025,5885
22705,7385,12270,55025,5885
22706,7385,12270,55025,5885
22707,7385,12270,55030,5885
22708,7385,12270,55030,5885
22709,7385,12270,55035,5885
22710,7385,12270,55040,5885
22711,7385,12270,55040,5885
22712,7385,12270,55045,5885
22713,7385,12270,55050,5885
22714,7385,12270,55050,5885
22715,7385,12270,55050,5885
22716,7385,12270,55050,5885
22717,7385,12270,55050,5885
22718,7385,12270,55055,5885
22719,7385,12270,55060,5885
22720,7385,12270,55060,5885
22721,7385,12270,55060,5885
22722,7385,12270,55060,5885
22723,7385,12270,55065,5885
22724,7385,12270,55065,5880
22725,7385,12270,55065,5880
22726,7385,12270,55065,5880
22727,7420,12270,55065,5880
22728,7420,12270,55065,5875
22729,7420,12270,55070,5875
22730,7420,12270,55075,5875
22731,7420,12270,55075,5875
22732,7420,12270,55075,5875
22733,7420,12270,55080,5875
22734,7420,12270,55080,5875
22735,7420,12265,55080,5875
22736,7455,12265,55080,5875
22737,7455,12265,55085,5875
22738,7455,12265,55090,5875
22739,7455,12265,55095,5875
22740,7455,12265,55100,5875
22741,7455,12265,55105,5875
22742,7450,12265,55105,5875
22743,7450,12265,55105,5875
22744,7450,12265,55105,5875
22745,7450,12265,55105,5910
22746,7450,12265,55110,5910
22747,7450,12265,55110,5910
22748,7445,12265,55110,5910
22749,7445,12265,55115,5910
22750,7445,12265,55120,5910
22751,7445,12265,55125,5910
22752,7445,12265,55130,5910
22753,7445,12265,55135,5910
22754,7445,12265,55140,5910
22755,7445,12265,55140,5910
22756,7445,12265,55145,5910
22757,7445,12265,55150,5910
22758,7445,12265,55155,5910
22759,7445,12265,55160,5910
22760,7445,12265,55165,5910
22761,7445,12265,55165,5910
22762,7445,12265,55170,5910
22763,7445,12265,55170,5910
22764,7445,12265,55170,5910
22765,7445,12270,55175,5910
22766,7445,12270,55175,5910
22767,7480,12265,55175,5910
22768,7480,12265,55175,5910
22769,7480,12265,55180,5910
22770,7480,12265,55185,5910
22771,7480,12265,55185,5910
22772,7480,12265,55185,5910
22773,7480,12265,55185,5910
22774,7480,12265,55185,5910
22775,7480,12265,55190,5910
22776,7480,12265,55190,5910
22777,7480,12265,55195,5910
22778,7480,12265,55200,5910
22779,7480,12265,55200,5910
22780,7480,12265,55205,5910
22781,7475,12265,55205,5910
22782,7475,12265,55205,5910
22783,7475,12265,55205,5910
22784,7475,12265,55205,5945
22785,7475,12265,55210,5945
22786,7470,12265,55210,5945
22787,7470,12265,55210,5980
22788,7470,12265,55215,5980
22789,7470,12265,55220,5980
22790,7470,12265,55220,5980
22791,7470,12265,55220,6015
22792,7470,12265,55225,6015
22793,7470,12265,55230,6015
22794,7470,12265,55235,6015
22795,7470,12265,55240,6015
22796,7470,12265,55245,6015
22797,7470,12265,55250,6015
22798,7470,12265,55250,6015
22799,7470,12265,55255,6015
22800,7470,12265,55255,6015
22801,7470,12265,55255,6015
22802,7470,12265,55260,6015
22803,7470,12265,55260,6015
22804,7470,12265,55265,6015
22805,7470,12265,55270,6015
22806,7470,12265,55270,6015
22807,7470,12265,55275,6015
22808,7470,12265,55275,6015
22809,7470,12265,55280,6015
22810,7470,12265,55285,6015
22811,7470,12265,55285,6015
22812,7470,12260,55285,6050
22813,7505,12260,55285,6050
22814,7505,12260,55285,6085
22815,7505,12260,55285,6085
22816,7505,12260,55290,6085
22817,7505,12260,55290,6085
22818,7540,12260,55290,6085
22819,7540,12260,55295,6085
22820,7540,12260,55295,6085
22821,7540,12260,55295,6085
22822,7540,12260,55300,6085
22823,7540,12260,55300,6080
22824,7540,12260,55305,6080
22825,7540,12260,55310,6080
22826,7540,12260,55315,6080
22827,7540,12260,55320,6080
22828,7540,12260,55325,6080
22829,7540,12260,55330,6080
22830,7540,12260,55330,6075
22831,7540,12260,55330,6075
22832,7540,12260,55335,6075
22833,7540,12260,55335,6075
22834,7540,12260,55340,6075
22835,7540,12260,55340,6075
22836,7540,12260,55340,6075
22837,7540,12260,55340,6075
22838,7540,12260,55340,6075
22839,7540,12260,55340,6075
22840,7540,12260,55345,6075
22841,7540,12260,55350,6075
22842,7540,12260,55350,6075
22843,7540,12260,55350,6075
22844,7540,12260,55355,6075
22845,7535,12260,55355,6075
22846,7535,12260,55355,6075
22847,7535,12260,55360,6075
22848,7535,12260,55365,6075
22849,7535,12260,55365,6075
22850,7535,12260,55365,6075
22851,7535,12260,55365,6075
22852,7535,12260,55365,6075
22853,7535,12260,55370,6075
22854,7535,12260,55370,6075
22855,7535,12260,55370,6075
22856,7535,12260,55370,6075
22857,7535,12260,55375,6075
22858,7535,12260,55380,6075
22859,7535,12260,55380,6075
22860,7535,12260,55380,6075
22861,7535,12260,55385,6075
22862,7535,12260,55390,6075
22863,7535,12260,55390,6075
22864,7535,12260,55395,6075
22865,7535,12260,55395,6075
22866,7535,12260,55400,6075
22867,7535,12260,55400,6075
22868,7535,12260,55400,6075
22869,7535,12260,55400,6075
22870,7535,12260,55405,6075
22871,7535,12260,55405,6075
22872,7535,12295,55405,6075
22873,7535,12295,55405,6075
22874,7535,12295,55405,6075
22875,7535,12295,55405,6075
22876,7535,12295,55405,6075
22877,7535,12295,55405,6075
22878,7535,12290,55405,6075
22879,7535,12290,55410,6075
22880,7535,12290,55410,6075
22881,7535,12290,55415,6075
22882,7570,12290,55415,6075
22883,7570,12290,55420,6075
22884,7570,12290,55420,6075
22885,7570,12290,55420,6075
22886,7570,12290,55425,6075
22887,7570,12290,55430,6075
22888,7570,12290,55435,6075
22889,7570,12290,55440,6075
22890,7570,12290,55445,6075
22891,7570,12290,55445,6075
22892,7575,12290,55450,6075
22893,7575,12290,55450,6075
22894,7575,12290,55450,6075
22895,7575,12290,55450,6075
22896,7575,12290,55450,6075
22897,7575,12295,55455,6075
22898,7575,12295,55460,6075
22899,7575,12295,55465,6075
22900,7575,12295,55465,6070
22901,7575,12295,55470,6070
22902,7575,12295,55470,6070
22903,7575,12295,55470,6105
22904,7575,12295,55475,6105
22905,7575,12295,55480,6105
22906,7575,12295,55480,6140
22907,7575,12295,55480,6140
22908,7575,12295,55485,6140
22909,7575,12295,55485,6140
22910,7575,12295,55485,6140
22911,7575,12295,55485,6140
22912,7575,12295,55485,6140
22913,7575,12295,55490,6140
22914,7575,12295,55490,6140
22915,7575,12295,55490,6140
22916,7575,12295,55490,6140
22917,7575,12295,55495,6140
22918,7575,12295,55500,6140
22919,7575,12295,55505,6140
22920,7575,12295,55505,6140
22921,7575,12295,55505,6140
22922,7575,12295,55510,6140
22923,7575,12295,55515,6140
22924,7575,12295,55515,6140
22925,7575,12290,55515,6135
22926,7575,12290,55515,6135
22927,7575,12290,55515,6135
22928,7575,12290,55520,6135
22929,7575,12290,55525,6135
22930,7575,12325,55525,6135
22931,7575,12325,55530,6135
22932,7575,12325,55530,6135
22933,7575,12325,55535,6135
22934,7575,12325,55540,6135
22935,7575,12325,55540,6135
22936,7575,12325,55540,6135
22937,7575,12325,55545,6135
22938,7575,12325,55550,6135
22939,7575,12325,55555,6135
22940,7610,12325,55555,6170
22941,7610,12325,55555,6170
22942,7610,12325,55560,6170
22943,7610,12325,55560,6205
22944,7610,12325,55565,6205
22945,7610,12325,55565,6205
22946,7610,12325,55570,6205
22947,7610,12325,55575,6205
22948,7610,12325,55575,6205
22949,7610,12325,55580,6205
22950,7605,12325,55580,6205
22951,7605,12325,55585,6205
22952,7605,12325,55585,6205
22953,7605,12325,55590,6205
22954,7605,12325,55595,6205
22955,7605,12325,55595,6240
22956,7605,12325,55600,6240
22957,7605,12325,55600,6240
22958,7605,12325,55605,6240
22959,7605,12325,55610,6240
22960,7605,12325,55615,6240
22961,7605,12360,55615,6240
22962,7605,12360,55620,6240
22963,7605,12360,55625,6240
22964,7605,12360,55625,6240
22965,7605,12360,55630,6240
22966,7605,12360,55635,6240
22967,7605,12360,55635,6235
22968,7605,12360,55635,6235
22969,7605,12360,55640,6235
22970,7605,12360,55640,6235
22971,7605,12360,55640,6235
22972,7605,12360,55640,6235
22973,7605,12360,55645,6235
22974,7605,12360,55650,6235
22975,7605,12360,55655,6235
22976,7605,12360,55655,6235
22977,7605,12360,55660,6235
22978,7605,12360,55665,6235
22979,7605,12360,55665,6235
22980,7605,12360,55670,6235
22981,7605,12360,55675,6235
22982,7605,12360,55675,6235
22983,7605,12360,55675,6235
22984,7605,12360,55680,6235
22985,7605,12360,55680,6235
22986,7605,12360,55680,6235
22987,7605,12360,55680,6235
22988,7605,12360,55680,6235
22989,7605,12360,55680,6235
22990,7605,12360,55685,6235
22991,7605,12360,55690,6235
22992,7605,12360,55690,6235
22993,7605,12360,55695,6235
22994,7605,12360,55700,6235
22995,7605,12360,55705,6235
22996,7605,12360,55710,6235
22997,7605,12360,55715,6235
22998,7600,12360,55715,6235
22999,7635,12360,55715,6235
23000,7635,12360,55720,6235
23001,7670,12360,55720,6235
23002,7670,12360,55720,6235
23003,7670,12360,55725,6235
23004,7670,12360,55725,6235
23005,7670,12360,55730,6235
23006,7670,12360,55735,6235
23007,7670,12360,55735,6235
23008,7670,12360,55740,6235
23009,7670,12360,55740,6235
23010,7670,12360,55745,6235
23011,7670,12360,55750,6235
23012,7670,12360,55750,6235
23013,7670,12355,55750,6235
23014,7670,12355,55755,6235
23015,7670,12355,55760,6235
23016,7670,12355,55765,6235
23017,7670,12355,55765,6235
23018,7670,12355,55770,6235
23019,7670,12355,55770,6235
23020,7705,12355,55770,6235
23021,7740,12350,55770,6235
23022,7740,12350,55775,6235
23023,7740,12350,55780,6235
23024,7740,12350,55785,6235
23025,7740,12350,55790,6235
23026,7740,12350,55790,6235
23027,7740,12350,55795,6235
23028,7740,12350,55800,6235
23029,7775,12385,55800,6235
23030,7775,12385,55800,6235
23031,7775,12390,55805,6235
23032,7775,12390,55810,6235
23033,7775,12390,55815,6235
23034,7775,12390,55815,6235
23035,7775,12390,55815,6235
23036,7775,12425,55815,6235
23037,7775,12425,55820,6235
23038,7775,12425,55825,6235
23039,7775,12425,55830,6235
23040,7775,12420,55830,6235
23041,7775,12420,55835,6235
23042,7775,12420,55840,6235
23043,7775,12420,55840,6235
23044,7775,12420,55840,6235
23045,7775,12420,55840,6235
23046,7775,12420,55840,6235
23047,7775,12420,55840,6235
23048,7775,12420,55845,6235
23049,7775,12420,55850,6235
23050,7775,12420,55855,6235
23051,7775,12420,55855,6235
23052,7775,12420,55860,6235
23053,7775,12420,55860,6235
23054,7775,12420,55860,6235
23055,7775,12420,55860,6235
23056,7775,12420,55865,6235
23057,7775,12420,55870,6235
23058,7775,12420,55875,6235
23059,7775,12415,55875,6235
23060,7775,12415,55880,6235
23061,7775,12415,55885,6235
23062,7775,12415,55885,6235
23063,7775,12415,55890,6235
23064,7775,12415,55895,6235
23065,7775,12415,55900,6235
23066,7775,12415,55905,6235
23067,7775,12450,55905,6235
23068,7775,12450,55905,6235
23069,7775,12450,55905,6235
23070,7775,12450,55905,6235
23071,7775,12450,55905,6235
23072,7775,12450,55910,6235
23073,7775,12450,55915,6235
23074,7775,12450,55920,6235
23075,7775,12450,55920,6235
23076,7775,12450,55920,6235
23077,7775,12450,55920,6235
23078,7775,12450,55925,6235
23079,7775,12450,55930,6235
23080,7810,12450,55930,6235
23081,7810,12450,55935,6235
23082,7810,12450,55935,6235
23083,7810,12450,55940,6235
23084,7810,12450,55940,6235
23085,7810,12450,55945,6235
23086,7805,12450,55945,6235
23087,7805,12450,55945,6235
23088,7805,12450,55945,6235
23089,7805,12450,55945,6235
23090,7805,12450,55945,6235
23091,7805,12450,55945,6235
23092,7805,12450,55950,6235
23093,7805,12450,55950,6235
23094,7805,12450,55955,6235
23095,7805,12450,55960,6235
23096,7805,12450,55960,6235
23097,7805,12450,55965,6235
23098,7805,12450,55965,6235
23099,7805,12450,55970,6235
23100,7805,12450,55975,6235
23101,7805,12450,55975,6235
23102,7840,12450,55975,6235
23103,7840,12450,55980,6235
23104,7840,12450,55985,6235
23105,7840,12450,55985,6235
23106,7840,12445,55985,6235
23107,7840,12445,55990,6235
23108,7840,12445,55995,6235
23109,7840,12445,55995,6235
23110,7840,12445,56000,6235
23111,7840,12450,56005,6235
23112,7840,12485,56005,6235
23113,7840,12485,56005,6235
23114,7840,12485,56005,6235
23115,7840,12485,56005,6235
23116,7840,12485,56005,6235
23117,7840,12485,56010,6235
23118,7840,12485,56015,6235
23119,7840,12485,56020,6235
23120,7840,12485,56020,6235
23121,7840,12485,56020,6235
23122,7840,12485,56020,6235
23123,7840,12485,56020,6235
23124,7840,12485,56020,6235
23125,7840,12485,56025,6235
23126,7840,12485,56025,6270
23127,7840,12485,56030,6270
23128,7840,12485,56035,6270
23129,7840,12485,56035,6270
23130,7840,12485,56040,6270
23131,7840,12485,56045,6270
23132,7840,12485,56050,6270
23133,7840,12485,56050,6270
23134,7840,12485,56055,6270
23135,7840,12485,56055,6270
23136,7840,12485,56055,6270
23137,7840,12485,56055,6270
23138,7840,12485,56060,6270
23139,7840,12485,56065,6270
23140,7840,12485,56065,6270
23141,7875,12485,56065,6270
23142,7875,12485,56065,6270
23143,7875,12485,56065,6270
23144,7875,12485,56070,6270
23145,7875,12485,56070,6270
23146,7875,12485,56075,6270
23147,7875,12485,56075,6270
23148,7875,12485,56080,6270
23149,7875,12485,56080,6270
23150,7875,12485,56080,6270
23151,7875,12485,56085,6270
23152,7875,12485,56085,6270
23153,7875,12485,56090,6270
23154,7875,12485,56090,6270
23155,7875,12485,56095,6270
23156,7875,12485,56100,6270
